	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000112041	-3.19798218260046	-1.8595795582323	-7.3242158834817	5.15698956302112e-07	7.19625810865634e-05	6.44820645788752
ENSG00000029534	1.81408040766676	3.62073006439855	7.31486295037971	5.25367834374578e-07	7.29755201499843e-05	6.43008484318481
ENSG00000109466	-1.47680827725094	6.29230548377168	-7.30750430595761	5.33106735746859e-07	7.3712351895665e-05	6.41581828891961
ENSG00000106689	-3.40748388603017	3.7084482872185	-7.29470603178849	5.46848415661654e-07	7.52687130665933e-05	6.39098691713285
ENSG00000174871	-2.23473307555113	6.97715184050771	-7.28933807600523	5.5272062118429e-07	7.57327290953914e-05	6.38056485659064
ENSG00000249743	-5.21506442416879	-1.65254464795339	-7.27963951241055	5.63496145341124e-07	7.68613818787142e-05	6.36172416536582
ENSG00000105647	-1.62455412265283	5.88570368077834	-7.26859375015626	5.76033479365673e-07	7.82191470344034e-05	6.34024972815505
ENSG00000168676	2.36089465183517	-1.06073793831285	7.26441160164448	5.80855333577173e-07	7.85217873037963e-05	6.33211444858271
ENSG00000269226	1.25974291471679	1.40653160526608	7.24393348403654	6.05075504659368e-07	8.06978438234188e-05	6.29224295369578
ENSG00000115226	-1.18288170599865	4.98164597445685	-7.24341324762685	6.05704232431086e-07	8.06978438234188e-05	6.29122924540958
ENSG00000171365	0.854062887980554	2.53612019003275	7.24193659512919	6.07492511757943e-07	8.06978438234188e-05	6.28835169561908
ENSG00000139211	2.77948356512776	2.63503706971116	7.24024580453764	6.09546825079664e-07	8.06978438234188e-05	6.2850564668054
ENSG00000107130	-1.69908135633753	9.05040693177911	-7.23964602949889	6.10277277354213e-07	8.06978438234188e-05	6.28388744888112
ENSG00000251033	-9.18581731037078	-8.28879433880388	-7.23117891266152	6.20686297494184e-07	8.17173990192234e-05	6.2673786733839
ENSG00000162992	-3.99406402678234	0.996344133138868	-7.22723422785627	6.25598190434628e-07	8.20075272924284e-05	6.25968396631149
ENSG00000071051	-1.02066322078396	4.76063348944118	-7.21214598764042	6.44759830119457e-07	8.4155053516583e-05	6.23023123837385
ENSG00000077684	0.636335855041877	4.26900518102114	7.19598133786006	6.65962875660127e-07	8.65494499479155e-05	6.19864070706642
ENSG00000090539	-2.30242571500043	3.78538125449928	-7.18940453128918	6.74794713857926e-07	8.72635561830809e-05	6.18577683546917
ENSG00000006047	-3.10192370011152	-0.112359757732987	-7.18665446637718	6.78523524627628e-07	8.72635561830809e-05	6.18039600208745
ENSG00000105063	-1.33221836968795	6.30655144336719	-7.18549427388305	6.80103010442425e-07	8.72635561830809e-05	6.17812561711856
ENSG00000158008	-1.90882753611006	4.51612799483748	-7.18125173450778	6.85911233919487e-07	8.76374602291814e-05	6.16982171633735
ENSG00000258240	2.6565799745831	-2.01565927553565	7.1739481356905	6.96030583593594e-07	8.85567315201581e-05	6.15552031377192
ENSG00000251239	2.59665311775308	-1.07577196448077	7.16091829614102	7.14468767252122e-07	9.03659071700416e-05	6.12998700527547
ENSG00000112290	-2.00759971199398	6.41561450651934	-7.1596997787404	7.1621867576401e-07	9.03659071700416e-05	6.12759793896136
ENSG00000267149	0.755044099033593	1.05549719482052	7.1561282432402	7.21373308894649e-07	9.06386106499538e-05	6.12059422830749
ENSG00000102471	-1.71472560772677	5.33418175021193	-7.14843514425847	7.32607056835277e-07	9.14825633223992e-05	6.1055019444503
ENSG00000131650	-2.06552742481827	0.717497771444269	-7.14739997602528	7.34132389529507e-07	9.14825633223992e-05	6.10347050302955
ENSG00000169432	2.38768263416515	3.49407448336673	7.14087067494753	7.43829332284599e-07	9.23110492250407e-05	6.0906536591441
ENSG00000174943	-1.17590787581086	5.38704235104993	-7.12928770931104	7.61358696862936e-07	9.41008273457411e-05	6.0679014404418
ENSG00000172568	2.84458062369508	3.06586532722663	7.11690611445357	7.8056937411342e-07	9.60002817268996e-05	6.04355904714869
ENSG00000145063	-2.71041598374915	-0.797327288508287	-7.11531915444851	7.83067586491338e-07	9.60002817268996e-05	6.04043745972461
ENSG00000136813	-0.99453213328665	6.44425153112533	-7.10904592267603	7.93024145029192e-07	9.68288876436652e-05	6.0280943054124
ENSG00000117069	-3.12227649866879	3.60879737876542	-7.10293568996531	8.02847789853141e-07	9.7199401397084e-05	6.01606640355674
ENSG00000109956	-1.40337569967545	7.82880826194695	-7.10170764763407	8.04837286245763e-07	9.7199401397084e-05	6.01364837005301
ENSG00000229415	3.9978136031645	-0.958535150805941	7.10118325831374	8.05688377222287e-07	9.7199401397084e-05	6.01261577340219
ENSG00000254585	2.70902697364937	3.60891809110106	7.0786316931806	8.43183836442792e-07	0.000101319245044937	5.96817100880025
ENSG00000173805	2.03630363194056	5.18730127818829	7.06944397065423	8.58972503093266e-07	0.00010280848366074	5.95004275860759
ENSG00000242268	2.23616542877124	-1.75307145082558	7.05821479101709	8.78684935134429e-07	0.000104753773703959	5.92786999708827
ENSG00000145920	-2.48231417616743	8.92655669822408	-7.0509734712459	8.91644136382865e-07	0.000105881867034547	5.91356189526878
ENSG00000100503	-0.809007003071274	4.72787759216564	-7.03874744071766	9.13973962065027e-07	0.000107955016296669	5.88938738245303
ENSG00000237149	-0.819148141020293	0.490950653547603	-7.03752801594423	9.16232594308112e-07	0.000107955016296669	5.88697503553214
ENSG00000230498	-2.83171945829425	-3.67144793881959	-7.03235255336475	9.25882991279019e-07	0.000108669235887287	5.87673421108972
ENSG00000079931	-2.65580722135777	2.18252996612038	-7.02934365553096	9.31541718238319e-07	0.000108911253938126	5.87077865396247
ENSG00000260802	9.46228321714564	-5.25288829110913	7.02173696342596	9.46007214487036e-07	0.000110177094084161	5.85571680549842
ENSG00000095539	0.818452681447401	3.72660286970332	7.01270468405799	9.63485481594828e-07	0.000111480203311881	5.83782137743123
ENSG00000169894	2.85047663245372	0.00356514121166376	7.00951750103471	9.69732284168504e-07	0.000111480203311881	5.8315038928724
ENSG00000207608	8.27724541994366	-7.80856745141944	7.00856028910008	9.71616552968598e-07	0.000111480203311881	5.82960626727669
ENSG00000172382	1.34764734006248	1.07032326031139	7.00840524186905	9.71922118633355e-07	0.000111480203311881	5.82929888137469
ENSG00000206549	1.75356127941403	0.316999533011538	6.99532247011782	9.98066370882047e-07	0.000114046972742186	5.80334944472333
ENSG00000271858	1.69294061336703	1.47032219096327	6.99018245809009	1.00853578494803e-06	0.000114266253934628	5.7931476002298
ENSG00000122574	-2.37639937174036	5.28346674104499	-6.98965950466582	1.00960729785262e-06	0.000114266253934628	5.79210943493591
ENSG00000250067	-1.67562700776744	5.86880738240716	-6.98883163901939	1.01130596923749e-06	0.000114266253934628	5.79046587871577
ENSG00000154102	-2.25363043313777	0.931591478771901	-6.98440287286667	1.02044347374937e-06	0.000114838062476745	5.78167180781213
ENSG00000004948	4.46351248706272	-0.198689663571998	6.98271344812223	1.02395154944425e-06	0.000114838062476745	5.77831642507515
ENSG00000234921	-3.21404456322818	0.116112497322172	-6.97714547758139	1.03560180657264e-06	0.000115716082305632	5.76725492650669
ENSG00000117602	1.93783311797481	3.34410769542071	6.97346706376189	1.0433734178815e-06	0.000115749570389852	5.75994483911715
ENSG00000263958	-1.92659165027426	0.740192171176671	-6.97338544605059	1.04354653797529e-06	0.000115749570389852	5.75978261877519
ENSG00000151632	1.79170071451908	2.27430774113877	6.96634454289001	1.05859327191322e-06	0.000116990010462789	5.74578478504209
ENSG00000247809	1.43051592229775	-0.803572924700793	6.96035494706791	1.07156960339303e-06	0.000117993451492161	5.73387143384751
ENSG00000169302	1.6098412618002	4.21272919969173	6.95740608935468	1.07801846620714e-06	0.000118273468026154	5.72800424510119
ENSG00000134982	-1.84778179151933	6.86508019226313	-6.95384146039354	1.08586749119367e-06	0.000118704525273774	5.72091022520054
ENSG00000247317	-1.2701994770243	1.23647523078109	-6.93253568498151	1.13402759753503e-06	0.000123523344176108	5.67847135746534
ENSG00000159023	1.21934962649027	3.32910146329614	6.91360682555343	1.17866413912607e-06	0.000127822460822355	5.64071258428085
ENSG00000114270	2.21318456364782	5.13248484136489	6.91224741044053	1.18193880751162e-06	0.000127822460822355	5.63799888915727
ENSG00000160224	2.29583399831717	2.11406481156796	6.90495968357255	1.19965490042162e-06	0.000129276690532623	5.62344646379372
ENSG00000186162	-0.760399068215609	3.48870730252043	-6.90002109753617	1.2118159730014e-06	0.000130124111625729	5.61358058619815
ENSG00000134343	-3.18842924582976	2.94738946488143	-6.88925248726201	1.238776504852e-06	0.00013201989915906	5.59205592350825
ENSG00000231769	1.45619069966361	-0.325915182761415	6.88801951220278	1.24190266456312e-06	0.00013201989915906	5.58959035570936
ENSG00000164841	-1.53625357141498	0.602686925327753	-6.88776440856839	1.24255048579413e-06	0.00013201989915906	5.58908020047256
ENSG00000278913	-8.99896820975389	-6.21646836914054	-6.88230184025967	1.25650638384289e-06	0.00013303590842359	5.57815395114645
ENSG00000163873	1.8455549465067	4.45578301640888	6.87550616782628	1.27409424818633e-06	0.00013442804156561	5.56455528439111
ENSG00000168502	1.09914454717417	3.15432676151661	6.86800934817152	1.29379178761104e-06	0.00013603232333559	5.54954593406161
ENSG00000102290	2.77262536584199	2.15088073586396	6.86218553592897	1.3093103244415e-06	0.000137187632991049	5.53788058042297
ENSG00000140488	1.42339744544971	4.84049453379198	6.85822278859499	1.31997945571385e-06	0.000137828613443003	5.52994026166937
ENSG00000103174	-1.4664882492907	4.20268018433413	-6.84995247286342	1.34253609689498e-06	0.000139702184020883	5.51336149390776
ENSG00000132849	0.907951809480043	3.49238123355778	6.84761849891299	1.34897352537646e-06	0.000139891326444948	5.50868102322023
ENSG00000117650	-3.74264682481597	-1.8370273226873	-6.83584156790718	1.38194524079175e-06	0.000142765973752808	5.48505216001434
ENSG00000180422	1.58218391242127	-1.05308865122206	6.83437001202929	1.38612318890808e-06	0.000142765973752808	5.48209829139466
ENSG00000130940	1.81988618974541	0.542348969754576	6.82373955238627	1.41669429059891e-06	0.000145046434503114	5.46075052929668
ENSG00000066583	1.03681316135532	4.00053055087272	6.82334427834858	1.41784434506528e-06	0.000145046434503114	5.45995644274892
ENSG00000173465	-0.824082117085159	4.78761394303806	-6.8162112056722	1.43876446097277e-06	0.000146690998797026	5.44562263219287
ENSG00000147256	4.12796845543367	3.87250562732051	6.81307341379601	1.44806769746826e-06	0.000147144087070592	5.43931499687099
ENSG00000081985	-3.50876053743208	-0.154011137391651	-6.79776553986474	1.49435209455471e-06	0.000151339383863582	5.4085228679106
ENSG00000274547	8.32032897138565	-7.65025503559073	6.79301784765043	1.50901506631076e-06	0.000152314950743187	5.39896603393655
ENSG00000138814	-1.78222919948325	6.99795342451283	-6.78750505638198	1.5262273970316e-06	0.000153025730634523	5.38786509481699
ENSG00000272189	-2.09851859333043	0.331355610586604	-6.78724792867454	1.52703514130042e-06	0.000153025730634523	5.38734721962052
ENSG00000259881	2.1927967139651	0.933509290515882	6.78532745688979	1.53308210051795e-06	0.000153025730634523	5.38347894420572
ENSG00000246082	1.21056989150046	-0.0024424942345192	6.78431782979375	1.53627099874162e-06	0.000153025730634523	5.38144511185983
ENSG00000164794	-2.60334293777162	1.91870507013473	-6.78237220959266	1.54243553553608e-06	0.000153110868238375	5.37752537161361
ENSG00000125675	-1.4897427467002	5.95816336733631	-6.78086190800797	1.54723838978048e-06	0.000153110868238375	5.37448227604893
ENSG00000225756	1.84240219835543	1.45167692975314	6.77743741240035	1.55818573413615e-06	0.000153504076028684	5.36758108992121
ENSG00000164616	2.72566985633204	-0.718935180632691	6.77645203939672	1.56135053059128e-06	0.000153504076028684	5.36559501796996
ENSG00000175602	-1.3513876878074	6.36260634266471	-6.77219585973164	1.57509678260781e-06	0.000154354387294975	5.35701488337042
ENSG00000144852	2.10498366934649	-0.801601100928189	6.76517190902381	1.59805578040694e-06	0.000155728375959091	5.34284953392265
ENSG00000145451	2.53662151339031	2.36446778462971	6.76476295998751	1.5994030885135e-06	0.000155728375959091	5.34202458305426
ENSG00000099308	-1.18733702463091	6.75681780252061	-6.75033670432423	1.64768870521883e-06	0.000159915582316446	5.31290816555768
ENSG00000233705	-2.94550085895217	2.47128820998692	-6.74752618781979	1.65726935369061e-06	0.000160331544086598	5.30723230024231
ENSG00000119915	-2.60594783111944	-2.75011083489327	-6.74317630791009	1.6722108969077e-06	0.000161261841303383	5.29844547929148
ENSG00000229404	8.30798419810347	-7.5793771705208	6.73174578220103	1.7121398295432e-06	0.000164572504884938	5.27534293811462
ENSG00000105464	1.78132390094384	2.84660531021731	6.73025747414162	1.71741063847431e-06	0.000164572504884938	5.27233352455277
ENSG00000142046	1.82623998420551	3.62192818475985	6.71479106821014	1.77318534774294e-06	0.000168877750019643	5.24104142864078
ENSG00000204640	9.64568137435786	-8.10441537368706	6.71470730742003	1.77349243770835e-06	0.000168877750019643	5.24087186968233
ENSG00000169744	-2.06317957621206	4.0853507478547	-6.69775992035967	1.83676833196096e-06	0.00017435480206931	5.20654458930995
ENSG00000167011	2.88766806275691	0.439141528473862	6.69010617283775	1.86610353098954e-06	0.000176108616716517	5.19102854607142
ENSG00000133816	-2.19555400645867	5.54462311701429	-6.68990636359733	1.86687579558145e-06	0.000176108616716517	5.19062337312611
ENSG00000106113	2.33806110161768	0.587953034904867	6.67476487206632	1.92636699347985e-06	0.000181156269967588	5.1599031896883
ENSG00000154059	0.829592437817005	4.71281029483971	6.66760981616632	1.95515602351401e-06	0.000183067815045528	5.14537530487172
ENSG00000164199	-2.21667505942427	4.10017062383964	-6.66671558069415	1.95878511524557e-06	0.000183067815045528	5.14355911292035
ENSG00000104059	-1.79478872014772	5.01724639677411	-6.66501236259012	1.9657165377676e-06	0.00018315034609274	5.14009956793956
ENSG00000140836	1.3966201212155	3.64795338488904	6.66283406789329	1.97461819928836e-06	0.000183415379425309	5.13567446466349
ENSG00000166228	0.937014842419519	4.73274571328165	6.65457254027126	2.0087585833242e-06	0.000186015959209908	5.1188855279379
ENSG00000236668	-2.68738593525565	-0.620681887053028	-6.65074040023293	2.02480074699651e-06	0.000186787539300575	5.11109467827935
ENSG00000180828	-3.56876585748121	3.40430708933505	-6.64964092895279	2.02942770813015e-06	0.000186787539300575	5.10885904307024
ENSG00000255737	-1.85256142321199	5.78201704759856	-6.63342434807665	2.09895291615033e-06	0.000192601191678631	5.07586508057798
ENSG00000255650	1.7364496388502	-1.37571529478431	6.62221252791694	2.14845287583825e-06	0.000196547738771173	5.0530322654876
ENSG00000236502	4.13892632614389	-0.48816305948458	6.61867540587725	2.16431762777798e-06	0.00019740271712875	5.04582529982349
ENSG00000080709	-1.86999333470452	2.93591985071855	-6.61081229114096	2.2000193994375e-06	0.000200056418721823	5.02979778678623
ENSG00000164512	2.26343826530017	1.08508130756946	6.60429044763786	2.23009149568325e-06	0.000202183834074205	5.0164976821064
ENSG00000260702	7.94683200083676	-7.06276566591852	6.5988878771371	2.25532331486425e-06	0.000203861030738521	5.00547565135139
ENSG00000108828	1.2157574932924	6.24576109903187	6.59398872161926	2.27845835831637e-06	0.000205339278417196	4.99547715435486
ENSG00000170561	1.58749823100359	1.10406938074673	6.58510462290519	2.32103716572544e-06	0.000208064265943398	4.97733744037971
ENSG00000121753	-1.44855940031419	7.27248810243344	-6.5848153568297	2.32243723420193e-06	0.000208064265943398	4.97674662754853
ENSG00000176973	-0.91628421034757	4.61646996667335	-6.57560753998236	2.36746146442635e-06	0.00021147227316901	4.95793401651292
ENSG00000101958	3.07986093546707	2.07608577082578	6.57211268886441	2.38478513945728e-06	0.000212393172964429	4.95079056405857
ENSG00000230435	-2.91341856513009	-3.29305062884646	-6.56997567442681	2.39544243629384e-06	0.000212716693294469	4.94642168720473
ENSG00000269145	-1.46848064931985	4.62658983371829	-6.56367676812047	2.42714149691196e-06	0.000214769343977864	4.93354062922756
ENSG00000177030	-1.08820535903424	6.89713116733616	-6.56257255072495	2.43274280850723e-06	0.000214769343977864	4.93128197498129
ENSG00000173757	1.00064389362529	6.01968154540141	6.55952904563479	2.4482504999363e-06	0.000215510097059799	4.92505567397261
ENSG00000167600	2.29390956624684	0.270332179910881	6.55734472403881	2.45944311077736e-06	0.000215817998894929	4.92058627216432
ENSG00000283706	1.68918488575662	0.0250457222441151	6.55606932692382	2.46600269534181e-06	0.000215817998894929	4.91797634122086
ENSG00000254656	3.71607354462731	0.629885847239877	6.55460643774875	2.47354878208219e-06	0.000215854555245622	4.91498245576895
ENSG00000235447	1.40166867038295	-0.823452820461157	6.55116416448398	2.49139921076499e-06	0.000216787527302226	4.90793648197948
ENSG00000168843	1.72920577490561	2.89407922385406	6.54588553905234	2.51903051999528e-06	0.000218254587776539	4.89712850725476
ENSG00000102871	-1.13103832966013	2.68525176758614	-6.54433437125264	2.52721008094776e-06	0.000218254587776539	4.89395176287367
ENSG00000164220	9.62855902486666	-3.32848391107309	6.542209397445	2.53845985378746e-06	0.000218254587776539	4.88959934209466
ENSG00000091664	5.76800096516719	1.59271006950623	6.54123422790384	2.54363973264679e-06	0.000218254587776539	4.88760176853264
ENSG00000162627	0.874254863001234	2.83356043572474	6.54111056164841	2.54429739721668e-06	0.000218254587776539	4.8873484365986
ENSG00000006283	2.3108101065673	3.89541770558439	6.53893825366621	2.55587846864454e-06	0.000218628689008546	4.88289809132479
ENSG00000184908	2.19244918922437	-2.29700476950429	6.52607523391228	2.62557594927054e-06	0.000223957930478482	4.85653265599485
